symbol,name,price,changesPercentage,change,dayLow,dayHigh,yearHigh,yearLow,marketCap,priceAvg50,priceAvg200,exchange,volume,avgVolume,open,previousClose,eps,pe,earningsAnnouncement,sharesOutstanding,timestamp
BV,"BrightView Holdings, Inc.",16.26,0.9938,0.16,16.055,16.55,18.89,8.12,1552667400.0,16.2624,14.92395,NYSE,179627.0,481562.0,16.14,16.1,0.2,81.3,2025-02-05T21:00:00.000+0000,95490000.0,1738777965
DAC,Danaos Corporation,80.285,0.1684,0.135,79.5,80.395,98.25,69.33,1552173991.0,79.7134,83.25275,NYSE,26144.0,125189.0,79.97,80.15,29.5,2.72,2025-02-10T21:00:00.000+0000,19333300.0,1738778030
STEL,"Stellar Bancorp, Inc.",29.06,0.5536,0.16,28.85,29.09,32.36,21.27,1551891180.0,29.2066,26.02345,NASDAQ,25300.0,183115.0,28.98,28.9,2.27,12.8,2025-04-24T12:30:00.000+0000,53403000.0,1738777662
CBTX,"CBTX, Inc.",29.25,-1.4156,-0.42,29.03,30.03,33.1,26.11,1548933750.0,,,NASDAQ,5324146.0,,29.62,29.67,1.48,19.763513513513512,2023-01-25T05:00:00.000+0000,52955000.0,1664769600
PCT,"PureCycle Technologies, Inc.",8.91,4.947,0.42,8.65,9.3,15.58,4.253,1546473060.0,11.0346,8.2463,NASDAQ,1598159.0,2223613.0,8.67,8.49,-1.54,-5.79,2025-03-04T13:30:00.000+0000,173566000.0,1738778047
AMPL,"Amplitude, Inc.",12.085,-4.1634,-0.525,11.77,12.2,14.42,7.37,1543055980.0,11.0542,9.442175,NASDAQ,433689.0,427766.0,12.13,12.61,-0.65,-18.59,2025-02-20T00:00:00.000+0000,127683573.0,1738778045
WRE,Elme Communities,17.57,-2.117,-0.38,17.37,17.8,26.79,16.14,1540889000.0,18.7348,22.1452,NYSE,364587.0,463407.0,17.5,17.95,0.111,158.2882882882883,,87700000.0,1666238400
STBA,"S&T Bancorp, Inc.",40.19,-0.3471,-0.14,39.885,41.8,45.79,28.83,1537657343.0,39.8364,37.9881,NASDAQ,32961.0,171335.0,41.2,40.33,3.52,11.42,2025-04-16T12:30:00.000+0000,38259700.0,1738777730
SASR,"Sandy Spring Bancorp, Inc.",34.05,-0.5549,-0.19,33.44,34.395,39.55,19.52,1537405170.0,34.9354,29.82645,NASDAQ,79349.0,268018.0,33.52,34.24,0.46,74.02,2025-04-21T12:30:00.000+0000,45151400.0,1738778046
ARQT,"Arcutis Biotherapeutics, Inc.",13.135,0.2672,0.035,12.98,13.39,16.2,5.38,1537386075.0,13.2621,10.319025,NASDAQ,386415.0,2148240.0,13.13,13.1,-1.72,-7.64,2025-02-25T21:00:00.000+0000,117045000.0,1738778045
ATEN,"A10 Networks, Inc.",20.81,2.6134,0.53,18.52,20.885,20.885,12.27,1535755109.0,18.3306,15.20775,NYSE,606776.0,725167.0,18.65,20.28,0.68,30.6,2025-04-28T10:59:00.000+0000,73798900.0,1738777961
PX,"P10, Inc.",13.73,3.3108,0.44,13.24,13.84,14.28,7.08,1532580467.0,13.3264,10.48045,NYSE,682224.0,771208.0,13.33,13.29,0.11,124.82,2025-02-12T13:30:00.000+0000,111622758.0,1738777998
IMCR,Immunocore Holdings plc,30.62,-0.4551,-0.14,30.51,31.375,76.145,27.69,1531784484.0,30.7561,37.46445,NASDAQ,115795.0,273264.0,30.65,30.76,-0.94,-32.57,2025-02-26T13:30:00.000+0000,50025620.0,1738777893
UTI,"Universal Technical Institute, Inc.",28.15,-2.7634,-0.8,28.06,29.04,29.04,13.23,1530388825.0,25.6488,18.713,NYSE,402946.0,527274.0,28.81,28.95,0.75,37.53,2025-02-05T21:00:00.000+0000,54365500.0,1738777865
HKIB,AMTD International Inc.,3.9,-1.51515,-0.0599999,3.54,3.9973,9.75,2.71,1528800000.0,3.675,4.9792,NYSE,86480.0,44254.0,4.16,3.96,0.584,6.678082191780822,2021-12-30T05:00:00.000+0000,392000000.0,1643605200
XPRO,Expro Group Holdings N.V.,12.98,-1.0671,-0.14,12.93,13.24,24.5,10.71,1525085100.0,12.9292,17.72775,NYSE,129348.0,1237422.0,13.2,13.12,0.15,86.53,2025-02-25T13:30:00.000+0000,117495000.0,1738778058
EPC,Edgewell Personal Care Company,31.35,-0.5709,-0.18,31.115,31.72,41.5,31.115,1524766815.0,34.4918,37.00445,NYSE,124996.0,451250.0,31.48,31.53,1.92,16.33,2025-02-10T13:30:00.000+0000,48636900.0,1738778000
BHE,"Benchmark Electronics, Inc.",42.34,1.0501,0.44,42.03,42.78,52.57,27.44,1524108746.0,46.7782,42.81595,NYSE,55846.0,253918.0,42.03,41.9,1.72,24.62,2025-04-29T20:00:00.000+0000,35996900.0,1738777990
INMD,InMode Ltd.,17.94,2.5143,0.44,17.51,18.16,26.8,14.87,1518066654.0,17.6172,17.483126,NASDAQ,733414.0,931940.0,17.62,17.5,1.92,9.34,2025-02-11T05:00:00.000+0000,84619100.0,1738777984
CDRE,"Cadre Holdings, Inc.",37.365,0.6329,0.235,36.91,37.39,40.28,29.185,1517317920.0,34.9002,34.8535,NYSE,40225.0,306452.0,37.23,37.13,0.83,45.02,2025-03-03T10:59:00.000+0000,40608000.0,1738777646
PLSE,"Pulse Biosciences, Inc.",24.65,5.2744,1.235,23.07,25.0,25.0,6.595,1516386655.0,18.5345,15.574575,NASDAQ,250039.0,169486.0,23.74,23.415,-0.95,-25.95,2025-03-26T10:59:00.000+0000,61516700.0,1738777668
GSBD,"Goldman Sachs BDC, Inc.",12.92,0.3885,0.05,12.81,12.94,15.94,11.72,1515477240.0,12.6588,14.0896,NYSE,310138.0,1067306.0,12.88,12.87,0.68,19.0,2025-02-27T21:00:00.000+0000,117297000.0,1738778044
LC,LendingClub Corporation,13.43,1.8968,0.25,13.18,13.55,18.75,7.48,1509558860.0,16.1414,11.99395,NYSE,604947.0,2046549.0,13.21,13.18,0.46,29.2,2025-04-28T10:00:00.000+0000,112402000.0,1738778052
FUBO,fuboTV Inc.,4.445,-2.9476,-0.135,4.33,4.605,6.45,1.1,1507499525.0,2.54,1.71485,NYSE,14486997.0,39397223.0,4.58,4.58,-0.75,-5.93,2025-02-27T13:30:00.000+0000,339145000.0,1738778048
INT,World Fuel Services Corporation,24.26,0.7057,0.17,23.8,24.315,30.645,19.41,1507251966.0,23.6614,26.018,NYSE,365108.0,589158.0,23.95,24.09,1.77,13.706214689265536,2023-07-26T10:59:00.000+0000,62129100.0,1686859202
TNK,Teekay Tankers Ltd.,43.85,-0.5669,-0.25,43.1352,44.09,74.2,36.04,1503686222.0,40.823,55.09945,NYSE,188890.0,432700.0,43.5,44.1,12.18,3.6,2025-02-20T12:00:00.000+0000,34291590.0,1738777975
PEB,Pebblebrook Hotel Trust,12.545,-1.7619,-0.225,12.535,12.87,16.65,11.65,1501548685.0,13.7416,13.5093,NYSE,512487.0,1763045.0,12.76,12.77,-0.25,-50.18,2025-02-26T21:00:00.000+0000,119693000.0,1738777924
DNUT,"Krispy Kreme, Inc.",8.83,0.6842,0.06,8.7003,8.89,17.84,8.435,1501100000.0,9.789,10.93115,NASDAQ,591196.0,1751598.0,8.72,8.77,0.16,55.19,2025-02-12T12:00:00.000+0000,170000000.0,1738778042
RADI,"Radius Global Infrastructure, Inc.",15.0,0.2004,0.03,14.99,15.01,15.18,7.97,1495755000.0,14.9047,14.147775,NASDAQ,8304694.0,1019739.0,14.99,14.97,-1.73,-8.670520231213873,2023-11-06T00:00:00.000+0000,99717000.0,1695240000
AAPG,,18.0405,-4.4465,-0.8395,17.85,18.92,18.92,16.5,1494657500.0,17.52,17.52,NASDAQ,32053.0,472900.0,18.92,18.88,-0.17,-106.12,,82850115.0,1738776798
SUMO,"Sumo Logic, Inc.",12.04,0.0,0.0,12.04,12.05,12.6,6.425,1494019520.0,11.9626,9.4936,NASDAQ,0.0,2563230.0,12.04,12.04,-1.06,-11.358490566037736,2023-08-23T10:59:00.000+0000,124088000.0,1683835204
VRDN,"Viridian Therapeutics, Inc.",18.86,-4.9874,-0.99,18.845,19.87,27.2,11.4,1493951522.0,19.4421,17.55105,NASDAQ,1000828.0,1425388.0,19.85,19.85,-4.44,-4.25,2025-02-25T10:59:00.000+0000,79212700.0,1738778030
SPNS,Sapiens International Corporation N.V.,26.78,0.3372,0.09,26.57,26.795,41.22,25.01,1492802896.0,27.0636,33.01185,NASDAQ,35988.0,214340.0,26.73,26.69,1.29,20.76,2025-02-18T13:30:00.000+0000,55743200.0,1738777888
GLPG,Galapagos NV,22.61,-0.3526,-0.08,22.61,22.79,40.34,22.58,1489933408.0,26.1018,27.30655,NASDAQ,145866.0,259791.0,22.77,22.69,-0.95,-23.8,2025-02-12T10:59:00.000+0000,65897099.0,1738778011
DSGR,"Distribution Solutions Group, Inc.",31.81,0.7283,0.23,31.5,31.81,41.47,28.01,1489913599.0,36.0662,35.17045,NASDAQ,4692.0,46559.0,31.69,31.58,0.02,1590.5,2025-03-05T13:30:00.000+0000,46837900.0,1738777774
VIVO,"Meridian Bioscience, Inc.",33.97,0.0,0.0,33.95,34.01,34.375,23.4438,1488830434.0,32.9954,31.1811,NASDAQ,5627450.0,686607.0,33.95,33.97,1.611,21.086281812538797,2023-05-04T12:30:00.000+0000,43827802.0,1675112404
FRMEP,First Merchants Corporation,25.375,-0.0984,-0.025,25.375,25.375,25.99,23.38,1488779163.0,25.59548,25.41731,NASDAQ,150.0,518.0,25.375,25.4,3.81,6.66,2025-01-30T13:00:50.000+0000,58671100.0,1738769919
SHCO,Soho House & Co Inc.,7.666,0.3403,0.026,7.58,7.775,8.47,4.35,1487670522.0,6.4796,5.65045,NYSE,254882.0,530315.0,7.75,7.64,-0.61,-12.57,2025-03-13T12:30:00.000+0000,194060856.0,1738777649
MODG,Topgolf Callaway Brands Corp.,8.09,0.6219,0.05,7.94,8.19,16.89,7.22,1487136160.0,8.197,11.75745,NYSE,863406.0,2697932.0,8.16,8.04,-0.07,-115.57,2025-02-11T10:59:00.000+0000,183824000.0,1738778040
VRE,"Veris Residential, Inc.",15.99,0.8833,0.14,15.78,16.0543,18.85,13.84,1485493386.0,16.8192,16.3561,NYSE,33962.0,447138.0,15.9,15.85,-0.67,-23.87,2025-02-24T21:00:00.000+0000,92901400.0,1738777825
NGAC,NextGen Acquisition Corporation,8.83,-4.021738,-0.3699999,8.78,9.2,16.0,8.61,1483740220.0,9.822097,10.254424,NASDAQ,104426.0,223291.0,9.2,9.2,,0.0,,168034000.0,1629432000
FDP,Fresh Del Monte Produce Inc.,30.925,0.5691,0.175,30.635,30.9899,35.27,21.23,1482603258.0,32.7444,28.10255,NYSE,90347.0,310986.0,30.84,30.75,0.32,96.64,2025-02-24T13:30:00.000+0000,47941900.0,1738777900
MLKN,"MillerKnoll, Inc.",21.73,0.7885,0.17,21.45,21.92,31.73,20.89,1481095070.0,23.3628,25.6551,NASDAQ,128859.0,741332.0,21.61,21.56,0.91,23.88,2025-03-25T10:59:00.000+0000,68159000.0,1738777547
NAVI,Navient Corporation,13.785,-0.0363,-0.005,13.69,13.9,17.56,12.73,1479998955.0,14.2522,15.016625,NASDAQ,132334.0,954747.0,13.8,13.79,1.2,11.49,2025-04-22T11:00:00.000+0000,107363000.0,1738777923
GXGX,Celularity Inc.,10.2,27.182037,2.1799994,8.07,12.58,13.4,7.73,1479132518.0,10.104117,10.151094,NASDAQ,17319220.0,621773.0,8.18,8.02,0.0,0.0,,145012992.0,1626667200
XHR,"Xenia Hotels & Resorts, Inc.",14.49,-0.8892,-0.13,14.445,14.635,16.5,12.34,1475328330.0,15.2446,14.5074,NYSE,85854.0,706374.0,14.62,14.62,0.23,63.0,2025-02-25T13:30:00.000+0000,101817000.0,1738777858
NRIX,"Nurix Therapeutics, Inc.",19.41,4.411,0.82,18.61,19.52,29.56,8.11,1472962788.0,20.2561,20.6166,NASDAQ,181635.0,896018.0,18.8,18.59,-2.88,-6.74,2025-02-20T05:00:00.000+0000,75886800.0,1738778045
HHRS,Hammerhead Energy Inc.,15.32,-0.1304,-0.02,15.1184,15.32,39.3,6.0,1469756433.0,14.0773,10.16484,NASDAQ,2014.0,55777.0,15.17,15.34,-0.33,-46.42424242424242,2024-03-26T04:00:00.000+0000,95937104.0,1703106001
RLJ,RLJ Lodging Trust,9.585,-0.5705,-0.055,9.545,9.71,12.39,8.74,1469457180.0,10.0902,9.75265,NYSE,559425.0,1750637.0,9.63,9.64,0.29,33.05,2025-02-25T21:00:00.000+0000,153308000.0,1738778053
VBTX,"Veritex Holdings, Inc.",26.955,0.3911,0.105,26.665,27.0,31.62,18.08,1468613525.0,27.9674,24.5436,NASDAQ,73535.0,418432.0,27.0,26.85,1.95,13.82,2025-04-21T10:59:00.000+0000,54483900.0,1738777977
RCII,"Rent-A-Center, Inc.",26.78,-0.1119,-0.03,24.988,26.87,31.91,16.82,1467399683.0,26.0032,23.93335,NASDAQ,866331.0,571884.0,26.27,26.81,0.33,81.15151515151516,2023-05-02T10:59:00.000+0000,54794611.0,1677272404
ATSG,"Air Transport Services Group, Inc.",22.255,0.0225,0.005,22.23,22.29,22.33,11.62,1466446490.0,22.0322,16.94535,NASDAQ,623275.0,1206722.0,22.29,22.25,-0.01,-2225.5,2025-02-24T21:00:00.000+0000,65892900.0,1738778049
AVPTW,AvePoint Inc,7.82,2.2222,0.17,7.69,7.82,7.82,7.69,1466336020.0,0.0,0.0,NASDAQ,4085.0,0.0,7.69,7.65,0.0,,2023-03-31T00:00:00.000+0000,187511000.0,1738769623
PCTTU,"PureCycle Technologies, Inc.",11.62,-0.4284,-0.05,11.12,11.62,19.0,5.18,1463966744.0,14.0308,10.6672,NASDAQ,864.0,747.0,11.12,11.67,-0.623,-18.65,2025-03-04T13:30:00.000+0000,119511381.0,1738774362
DMLP,"Dorchester Minerals, L.P.",30.915,-0.2742,-0.085,30.69,31.0961,35.74,28.41,1463509917.0,33.0656,31.9052,NASDAQ,83531.0,143128.0,31.0,31.0,2.8,11.04,2025-02-20T21:00:00.000+0000,47339800.0,1738777249
HLIO,"Helios Technologies, Inc.",44.02,0.5941,0.26,43.6241,44.03,57.29,39.08,1463330448.0,47.7524,46.9454,NYSE,12353.0,167830.0,43.86,43.76,1.13,38.96,2025-02-24T21:00:00.000+0000,33242400.0,1738777273
KOS,Kosmos Energy Ltd.,3.1,0.0,0.0,3.08,3.18,6.58,2.62,1462874500.0,3.5154,4.62245,NYSE,3358952.0,9438635.0,3.1,3.1,0.45,6.89,2025-02-24T13:30:00.000+0000,471895000.0,1738778046
OCFCP,OceanFirst Financial Corp.,25.02,-0.0799,-0.02,25.02,25.08,25.9,23.75,1462774284.0,25.24688,24.97017,NASDAQ,3164.0,2570.0,25.04,25.04,1.669,14.99,2025-04-16T10:59:00.000+0000,40478808.0,1738702800
VECO,Veeco Instruments Inc.,25.755,1.4376,0.365,25.05,25.89,49.25,23.24,1462322541.0,27.1476,34.35395,NASDAQ,92826.0,632891.0,25.42,25.39,1.39,18.53,2025-02-12T21:00:00.000+0000,56778200.0,1738778026
CMPR,Cimpress plc,58.88,-2.7741,-1.68,58.88,60.915,104.92,58.05,1461431040.0,75.4532,82.75575,NASDAQ,65288.0,146696.0,60.74,60.56,5.76,10.22,2025-04-30T20:05:00.000+0000,24820500.0,1738777909
MLNK,"MeridianLink, Inc.",19.345,0.7552,0.145,19.253,19.39,25.33,16.49,1461034994.0,21.2458,21.13685,NYSE,20563.0,292872.0,19.35,19.2,-0.66,-29.31,2025-03-03T21:00:00.000+0000,75525200.0,1738777778
GRDN,"Guardian Pharmacy Services, Inc.",23.07,1.0955,0.25,22.62,23.2599,25.735,14.16,1460195441.0,22.2642,20.607954,NYSE,17555.0,174332.0,22.62,22.82,-1.41,-16.36,2025-02-26T12:00:00.000+0000,63294124.0,1738777650
CTS,CTS Corporation,48.47,2.9743,1.4,46.99,48.47,59.68,42.2,1459698285.0,53.17,50.531,NYSE,42404.0,147655.0,47.07,47.07,1.85,26.2,2025-04-29T12:30:00.000+0000,30115500.0,1738777896
AFYA,Afya Limited,16.18,-1.7608,-0.29,16.0,16.4263,22.24,14.52,1459320863.0,15.8739,16.89235,NASDAQ,31190.0,110744.0,16.2,16.47,1.11,14.58,2025-03-12T20:00:00.000+0000,90192884.0,1738777829
FORTY,Formula Systems (1985) Ltd.,95.1,6.257,5.6,95.1,95.1,96.5,66.03,1458139770.0,88.8922,80.33675,NASDAQ,2678.0,415.0,95.1,89.5,4.83,19.69,2025-03-17T12:30:00.000+0000,15332700.0,1738765801
TCBK,TriCo Bancshares,44.17,-0.0226,-0.01,44.01,45.45,51.06,31.73,1457848518.0,45.3458,42.25835,NASDAQ,18146.0,121852.0,44.78,44.18,3.46,12.77,2025-04-23T12:30:00.000+0000,33005400.0,1738776812
MMI,"Marcus & Millichap, Inc.",37.54,1.3773,0.51,36.84,37.62,42.8,29.93,1457441698.0,38.6726,36.6884,NYSE,21807.0,87030.0,37.37,37.03,-0.81,-46.35,2025-02-14T13:30:00.000+0000,38823700.0,1738777733
ZUO,"Zuora, Inc.",9.99,-0.1,-0.01,9.99,10.0,10.85,7.7,1456951590.0,9.9482,9.50665,NYSE,183430.0,2321864.0,10.0,10.0,-0.51,-19.59,2025-02-26T10:59:00.000+0000,145841000.0,1738777745
EVBG,"Everbridge, Inc.",35.0,0.0286,0.01,34.99,35.01,36.31,18.5,1456560000.0,34.7748,27.84735,NASDAQ,2138240.0,686508.0,34.99,34.99,-1.44,-24.305555555555557,2024-08-06T12:30:00.000+0000,41616000.0,1719864001
PLAB,"Photronics, Inc.",22.87,1.5542,0.35,22.39,22.97,34.16,20.25,1448480598.0,24.3932,24.90855,NASDAQ,175070.0,511852.0,22.51,22.52,2.1,10.89,2025-02-19T13:30:00.000+0000,63335400.0,1738778007
AGL,"agilon health, inc.",3.515,1.0057,0.035,3.3945,3.54,7.73,1.5,1448243270.0,2.4174,4.2297,NYSE,1296749.0,4655944.0,3.51,3.48,-0.76,-4.62,2025-02-25T10:59:00.000+0000,412018000.0,1738778048
UMH,"UMH Properties, Inc.",18.35,1.662,0.3,18.105,18.3929,20.64,14.09,1447811330.0,18.7614,17.9204,NYSE,52544.0,462767.0,18.19,18.05,0.13,141.15,2025-02-26T21:00:00.000+0000,78899800.0,1738778044
TWKS,"Thoughtworks Holding, Inc.",4.47,,,4.47,4.47,4.47,4.47,1447394868.0,0.0,0.0,NASDAQ,0.0,0.0,,,-0.37,-12.08108108108108,2024-11-12T12:00:01.000+0000,323801984.0,1731445202
KARO,Karooooo Ltd.,46.83,-0.3617,-0.17,46.58,47.26,50.542,23.35,1446419478.0,45.5951,37.43948,NASDAQ,7939.0,45788.0,46.88,47.0,1.55,30.21,2025-05-01T12:00:00.000+0000,30886600.0,1738771593
KSS,Kohl's Corporation,12.98,-1.8154,-0.24,12.8401,13.22,29.6,12.61,1444907640.0,14.362,19.554,NYSE,2805809.0,9668193.0,13.17,13.22,2.26,5.74,2025-03-10T12:30:00.000+0000,111318000.0,1738778046
DO,"Diamond Offshore Drilling, Inc.",13.99,-2.4407,-0.35,13.97,14.355,16.8,11.02,1443949870.0,15.1882,13.6858,NYSE,5598179.0,1923373.0,14.24,14.34,-2.67,-5.239700374531835,2024-11-04T21:00:00.000+0000,103213000.0,1725393602
FSLY,"Fastly, Inc.",10.28,-2.2814,-0.24,10.15,10.515,25.87,5.52,1442284000.0,9.6366,8.19815,NYSE,1429853.0,3302203.0,10.5,10.52,-1.08,-9.52,2025-02-12T21:00:00.000+0000,140300000.0,1738778045
LNN,Lindsay Corporation,132.58,1.2525,1.64,129.85,132.78,140.26,109.27,1440786634.0,128.481,121.5102,NYSE,21083.0,80869.0,130.39,130.94,6.21,21.35,2025-04-02T12:30:00.000+0000,10867300.0,1738777554
HYT,"BlackRock Corporate High Yield Fund, Inc.",9.945,-0.0503,-0.005,9.94,9.97,10.16,9.21,1439757540.0,9.8412,9.8251,NYSE,146174.0,556825.0,9.96,9.95,1.15,8.65,,144772000.0,1738777736
CGAU,Centerra Gold Inc.,6.8099,3.1803,0.2099,6.66,6.9407,7.82,4.47,1439190646.0,5.9278,6.58625,NYSE,522346.0,894513.0,6.66,6.6,0.48,14.19,2025-02-20T21:00:00.000+0000,211338000.0,1738778038
TASK,"TaskUs, Inc.",16.1,-0.4944,-0.08,15.93,16.17,19.6,10.56,1437851732.0,16.1112,14.2252,NASDAQ,31184.0,271544.0,16.15,16.18,0.58,27.76,2025-03-03T12:00:00.000+0000,89307561.0,1738777704
TUYA,Tuya Inc.,2.6907,-9.7081,-0.2893,2.61,2.95,2.95,1.28,1436718078.0,1.8644,1.7048,NYSE,3793288.0,1113154.0,2.95,2.98,-0.04,-67.27,2025-02-25T21:00:00.000+0000,533956992.0,1738778042
BIF,"SRH Total Return Fund, Inc.",14.75,-0.539447,-0.0799999,14.66,14.86,15.1003,12.9,1435663284.0,14.2612,13.84265,NYSE,81946.0,99761.0,14.84,14.83,2.801,5.26597643698679,,97333104.0,1649044800
LADR,Ladder Capital Corp,11.24,-0.1776,-0.02,11.21,11.41,12.48,10.1,1434651120.0,11.424,11.44875,NYSE,195440.0,613466.0,11.34,11.26,0.77,14.6,2025-02-06T13:30:00.000+0000,127638000.0,1738777966
HECCU,Hudson Executive Investment Corp.,9.0,3.44828,0.3,8.73,9.2,14.1029,8.55,1432350000.0,10.416041,11.181989,NASDAQ,8725.0,6951.0,8.95,8.7,,0.0,2021-05-18T04:00:00.000+0000,159150000.0,1596427200
ATMR,Altimar Acquisition Corp. II,10.53,0.0,0.0,9.5,10.9999,10.9999,9.1378,1428742148.0,9.9227,9.850092,NYSE,355863.0,236640.0,9.5,9.51,0.0,0.0,,135683015.0,1640581200
WT,"WisdomTree, Inc.",9.7601,-0.5087,-0.0499,9.695,9.91,12.45,6.78,1425989650.0,10.646,10.1521,NYSE,289936.0,1796454.0,9.86,9.81,0.33,29.58,2025-04-24T11:00:00.000+0000,146104000.0,1738778041
SYRE,"Spyre Therapeutics, Inc.",24.275,2.4262,0.575,23.78,24.83,47.97,20.07,1425093005.0,24.2674,29.05385,NASDAQ,71697.0,616540.0,23.78,23.7,-37.9,-0.64,2025-02-26T21:00:00.000+0000,58706200.0,1738778050
VET,Vermilion Energy Inc.,9.185,-0.9169,-0.085,9.16,9.3357,12.79,8.22,1424593500.0,9.7434,10.39935,NYSE,444720.0,1162354.0,9.25,9.27,-3.5,-2.62,2025-03-04T23:00:00.000+0000,155100000.0,1738777911
NYAX,Nayax Ltd.,39.06,-2.3012,-0.92,38.2254,39.12,39.12,20.31,1424342430.0,30.87234,26.469576,NASDAQ,2885.0,9232.0,39.12,39.98,-0.31,-126.0,2025-02-26T12:00:00.000+0000,36465500.0,1738771745
SMWB,Similarweb Ltd.,17.44,0.6928,0.12,17.14,17.5,17.5,5.71,1424213184.0,14.1836,9.65435,NYSE,268443.0,599972.0,17.43,17.32,-0.14,-124.57,2025-02-11T21:00:00.000+0000,81663600.0,1738778045
MNTV,Momentive Global Inc.,9.45,0.0,0.0,9.45,9.46,10.6,5.135,1424020500.0,9.3874,7.8856,NASDAQ,7550533.0,2167330.0,9.45,9.45,-0.52,-18.173076923076923,2023-08-02T10:59:00.000+0000,150690000.0,1685563204
CSTM,Constellium SE,9.69,-0.9202,-0.09,9.68,9.87,23.2,9.35,1422685800.0,10.9324,15.67925,NYSE,175637.0,1145355.0,9.8,9.78,0.7,13.84,2025-02-19T13:30:00.000+0000,146820000.0,1738777910
KLG,WK Kellogg Co,16.47,1.3538,0.22,16.3,16.66,24.629,12.32,1418482769.0,18.2856,18.26455,NYSE,200686.0,1061457.0,16.32,16.25,0.78,21.12,2025-02-11T13:30:00.000+0000,86125244.0,1738778014
ADNT,Adient plc,16.855,-0.3253,-0.055,16.545,16.91,35.94,15.71,1414685659.0,18.0598,22.6239,NYSE,227371.0,1348927.0,16.85,16.91,-0.02,-842.75,2025-05-01T12:30:00.000+0000,83932700.0,1738777962
CMRE,Costamare Inc.,11.805,0.9837,0.115,11.32,11.805,17.58,10.44,1414227195.0,12.7898,13.9298,NYSE,250360.0,296474.0,11.74,11.69,3.01,3.92,2025-02-05T14:30:00.000+0000,119799000.0,1738777984
HOPE,"Hope Bancorp, Inc.",11.71,0.0855,0.01,11.61,11.765,14.54,9.8,1413853690.0,12.6156,11.9912,NASDAQ,201479.0,733444.0,11.74,11.7,0.84,13.94,2025-04-28T10:59:00.000+0000,120739000.0,1738777999
NVAX,"Novavax, Inc.",8.81,4.4458,0.375,8.44,8.9297,23.86,3.6,1411229850.0,8.7864,11.0726,NASDAQ,1730118.0,4660057.0,8.45,8.435,-2.18,-4.04,2025-02-26T13:30:00.000+0000,160185000.0,1738778046
KRNT,Kornit Digital Ltd.,29.5,1.0274,0.3,29.18,29.66,34.285,13.59,1408191350.0,31.0115,22.06695,NASDAQ,50683.0,274094.0,29.28,29.2,-0.87,-33.91,2025-02-12T13:30:00.000+0000,47735300.0,1738777947
DCOM,"Dime Community Bancshares, Inc.",32.24,0.7185,0.23,31.485,32.64,37.6,17.29,1407076112.0,32.8276,26.176,NASDAQ,52640.0,364950.0,32.34,32.01,0.55,58.62,2025-04-21T12:30:00.000+0000,43643800.0,1738777532
ERO,Ero Copper Corp.,13.57,-1.9509,-0.27,13.49,13.86,24.34,12.78,1401835280.0,14.2,18.77955,NYSE,121845.0,416396.0,13.84,13.84,0.19,71.42,2025-03-05T21:00:00.000+0000,103304000.0,1738777912
WS,"Worthington Steel, Inc.",27.605,-1.6916,-0.475,27.58,28.34,47.19,27.58,1401676035.0,36.0972,34.83145,NYSE,73720.0,298659.0,28.28,28.08,2.88,9.59,2025-03-19T20:00:00.000+0000,50776165.0,1738777869
SILA,"Sila Realty Trust, Inc.",25.47,1.7173,0.43,25.05,25.508,26.75,20.2,1401318648.0,24.7028,24.107,NYSE,131426.0,440264.0,25.05,25.04,0.37,68.84,2025-04-04T12:00:00.000+0000,55018400.0,1738777895
KNSA,"Kiniksa Pharmaceuticals, Ltd.",19.395,3.4952,0.655,18.52,19.84,28.15,16.56,1400349295.0,20.3136,21.9754,NASDAQ,182643.0,410822.0,18.8,18.74,-0.12,-161.62,2025-02-26T12:00:00.000+0000,72201562.0,1738777945
FLNG,FLEX LNG Ltd.,25.9407,-0.3431,-0.0893,25.28,26.02,30.48,20.85,1397446262.0,24.0724,25.88365,NYSE,252027.0,434818.0,25.77,26.03,2.18,11.9,2025-05-29T05:00:00.000+0000,53870800.0,1738778017
QNST,"QuinStreet, Inc.",24.815,0.1817,0.045,24.68,25.1583,26.27,12.59,1396166345.0,22.5206,19.3737,NASDAQ,237836.0,465052.0,24.84,24.77,-0.42,-59.08,2025-02-07T00:00:00.000+0000,56263000.0,1738778045
LEG,"Leggett & Platt, Incorporated",10.365,0.2418,0.025,10.25,10.54,23.45,9.18,1391967675.0,10.8554,12.2597,NYSE,513139.0,1818150.0,10.4,10.34,-6.01,-1.72,2025-02-13T21:00:00.000+0000,134295000.0,1738778002
ANDE,"The Andersons, Inc.",40.76,-0.2447,-0.1,40.32,40.835,61.46,39.25,1388693200.0,43.7232,48.5484,NASDAQ,54326.0,331652.0,40.75,40.86,3.49,11.68,2025-02-18T21:00:00.000+0000,34070000.0,1738777977
SCL,Stepan Company,61.62,-1.2658,-0.79,61.5412,62.41,94.77,59.7,1386123414.0,68.6528,77.4429,NYSE,27410.0,124593.0,62.41,62.41,2.0,30.81,2025-02-19T13:30:00.000+0000,22494700.0,1738777523
BUSE,First Busey Corporation,24.36,0.0822,0.02,24.155,24.5499,28.97,21.59,1385552952.0,24.7312,24.80715,NASDAQ,78054.0,286105.0,24.52,24.34,1.98,12.3,2025-04-21T20:00:00.000+0000,56878200.0,1738777999
